date,restaurant_id,restaurant_name,city,state,menu_item_id,menu_item_name,category,unit_price,quantity,day_of_week,day_of_week_num,is_weekend,month,year,avg_temp_f,precip_inches,precip_type,is_holiday,holiday_name,is_special_event,special_event_name,is_promotion,quantity_was_missing,invalid_quantity,invalid_price,day,week_of_year,quarter,revenue,quantity_lag_1,quantity_lag_7,quantity_lag_14,quantity_lag_28,rolling_mean_7,rolling_std_7,rolling_mean_14,rolling_std_14,rolling_mean_28,rolling_std_28,demand_outlier_flag,inventory_available,day_of_month,day_of_year,is_month_start,is_month_end,dow_sin,dow_cos,month_sin,month_cos,doy_sin,doy_cos,has_precipitation,temp_c,temp_band,context_event_count,is_context_day,weekend_promotion,holiday_promotion,event_promotion,precipitation_weekend
2022-01-26,R03,Indianapolis Crossroads Eats,Indianapolis,IN,M01,Classic Cheeseburger,Burgers,6.99,41.0,Wednesday,2,0,1,2022,26.0,0.01,Snow,0,None,0,None,0,0,0,0,26,4,1,286.59000000000003,32.0,36.0,47.0,40.0,43.857142857142854,8.591246929841894,44.92857142857143,7.205385653633682,46.5,10.602235962635913,0,0,26,26,0,0,0.9749279121818236,-0.22252093395631434,0.0,1.0,0.4169258813287287,0.908940487313808,1,-3.3333333333333335,freezing,0,0,0,0,0,0
2022-01-27,R03,Indianapolis Crossroads Eats,Indianapolis,IN,M01,Classic Cheeseburger,Burgers,6.99,49.0,Thursday,3,0,1,2022,30.9,0.0,None,0,None,0,None,0,0,0,0,27,4,1,342.51,41.0,48.0,47.0,51.0,44.57142857142857,8.01783725737236,44.5,7.250994626734376,46.535714285714285,10.581192759403027,0,0,27,27,0,0,0.43388373911755823,-0.900968867902419,0.0,1.0,0.4324994021339788,0.901634220265486,0,-0.6111111111111119,freezing,0,0,0,0,0,0
2022-01-28,R03,Indianapolis Crossroads Eats,Indianapolis,IN,M01,Classic Cheeseburger,Burgers,6.99,54.0,Friday,4,0,1,2022,30.0,0.0,None,0,None,0,None,0,0,0,0,28,4,1,377.46000000000004,49.0,48.0,48.0,45.0,44.714285714285715,8.09761869758157,44.642857142857146,7.323378191236325,46.464285714285715,10.556662431522785,0,0,28,28,0,0,-0.433883739117558,-0.9009688679024191,0.0,1.0,0.44794493940789115,0.8940611451454876,0,-1.1111111111111112,freezing,0,0,0,0,0,0
2022-01-29,R03,Indianapolis Crossroads Eats,Indianapolis,IN,M01,Classic Cheeseburger,Burgers,6.99,45.0,Saturday,5,1,1,2022,27.1,0.0,None,0,None,0,None,0,0,0,0,29,4,1,314.55,54.0,47.0,55.0,80.0,45.57142857142857,8.791229395579917,45.07142857142857,7.7007920243443415,46.785714285714285,10.64705538446153,0,0,29,29,0,0,-0.9749279121818236,-0.2225209339563146,0.0,1.0,0.4632579225674917,0.88622350294858,0,-2.7222222222222214,freezing,0,0,0,0,0,0
2022-01-30,R03,Indianapolis Crossroads Eats,Indianapolis,IN,M01,Classic Cheeseburger,Burgers,6.99,49.0,Sunday,6,1,1,2022,28.4,0.05,Snow,0,None,0,None,0,0,0,0,30,4,1,342.51,45.0,57.0,41.0,47.0,45.285714285714285,8.769536014223103,44.357142857142854,7.153343950233165,45.535714285714285,8.426071281960535,0,0,30,30,0,0,-0.7818314824680299,0.6234898018587334,0.0,1.0,0.4784338202547012,0.8781236129591848,1,-2.000000000000001,freezing,0,0,0,0,0,1
2022-01-31,R03,Indianapolis Crossroads Eats,Indianapolis,IN,M01,Classic Cheeseburger,Burgers,6.99,43.0,Monday,0,0,1,2022,25.8,0.0,None,0,None,0,None,0,0,0,0,31,5,1,300.57,49.0,39.0,48.0,43.0,44.142857142857146,7.4033454471284665,44.92857142857143,7.184002374018105,45.607142857142854,8.447394012857956,0,0,31,31,0,1,0.0,1.0,0.0,1.0,0.49346814167723735,0.8697638720650646,0,-3.444444444444444,freezing,0,0,0,0,0,0
2022-02-01,R03,Indianapolis Crossroads Eats,Indianapolis,IN,M01,Classic Cheeseburger,Burgers,6.99,40.0,Tuesday,1,0,2,2022,30.1,0.95,Snow,0,None,0,None,0,0,0,0,1,5,1,279.6,43.0,32.0,36.0,39.0,44.714285714285715,7.087883692477558,44.57142857142857,7.1437362096437145,45.607142857142854,8.447394012857956,0,0,1,32,1,0,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.5083564379375122,0.8611467540480452,1,-1.0555555555555547,freezing,0,0,0,0,0,0
2022-02-02,R03,Indianapolis Crossroads Eats,Indianapolis,IN,M01,Classic Cheeseburger,Burgers,6.99,37.0,Wednesday,2,0,2,2022,30.9,0.0,None,0,None,0,None,0,0,0,0,2,5,1,258.63,40.0,41.0,36.0,43.0,45.857142857142854,5.0473944244713715,44.857142857142854,6.848437697833467,45.642857142857146,8.420496535523586,0,0,2,33,0,0,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,0.5230943033491326,0.8522748088519838,0,-0.6111111111111119,freezing,0,0,0,0,0,0
2022-02-03,R03,Indianapolis Crossroads Eats,Indianapolis,IN,M01,Classic Cheeseburger,Burgers,6.99,34.0,Thursday,3,0,2,2022,33.7,0.0,None,0,None,0,None,0,0,0,0,3,5,1,237.66,37.0,49.0,48.0,35.0,45.285714285714285,5.851332774512947,44.92857142857143,6.753509466188506,45.42857142857143,8.565341754132298,0,0,3,34,0,0,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,0.5376773767406141,0.8431506618282,0,0.944444444444446,cold,0,0,0,0,0,0
2022-02-04,R03,Indianapolis Crossroads Eats,Indianapolis,IN,M01,Classic Cheeseburger,Burgers,6.99,54.0,Friday,4,0,2,2022,31.4,0.33,Snow,0,None,0,None,0,0,0,0,4,5,1,377.46000000000004,34.0,54.0,48.0,59.0,43.142857142857146,6.914443130832568,43.92857142857143,7.2797325153135475,45.392857142857146,8.612391097905578,0,0,4,35,0,0,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,0.5521013427459208,0.8337770129585915,1,-0.33333333333333415,freezing,0,0,0,0,0,0
2022-02-05,R03,Indianapolis Crossroads Eats,Indianapolis,IN,M01,Classic Cheeseburger,Burgers,6.99,59.0,Saturday,5,1,2,2022,31.2,0.0,None,0,None,0,None,0,0,0,0,5,5,1,412.41,54.0,45.0,47.0,65.0,43.142857142857146,6.914443130832568,44.357142857142854,7.70221888965664,45.214285714285715,8.368181106217635,0,0,5,36,0,0,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,0.5663619330814524,0.8241566360566663,0,-0.44444444444444486,freezing,0,0,0,0,0,0
2022-02-06,R03,Indianapolis Crossroads Eats,Indianapolis,IN,M01,Classic Cheeseburger,Burgers,6.99,43.0,Sunday,6,1,2,2022,29.9,0.36,Snow,0,None,0,None,0,0,0,0,6,5,1,300.57,59.0,49.0,57.0,55.0,45.142857142857146,9.191092996819508,45.214285714285715,8.630701651025749,45.0,7.906865277625596,0,0,6,37,0,0,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,0.580454927809098,0.8142923779467267,1,-1.1666666666666674,freezing,0,0,0,0,0,1
2022-02-07,R03,Indianapolis Crossroads Eats,Indianapolis,IN,M01,Classic Cheeseburger,Burgers,6.99,36.0,Monday,0,0,2,2022,32.6,0.0,None,0,None,0,None,0,0,0,0,7,6,1,251.64000000000001,43.0,43.0,39.0,43.0,44.285714285714285,9.050124966250793,44.214285714285715,7.943827516027986,44.57142857142857,7.66632159333859,0,0,7,38,0,0,0.0,1.0,0.49999999999999994,0.8660254037844387,0.5943761565849831,0.804187157621448,0,0.33333333333333415,cold,0,0,0,0,0,0
2022-02-08,R03,Indianapolis Crossroads Eats,Indianapolis,IN,M01,Classic Cheeseburger,Burgers,6.99,47.0,Tuesday,1,0,2,2022,35.0,0.02,Rain,0,None,0,None,0,0,0,0,8,6,1,328.53000000000003,36.0,40.0,32.0,28.0,43.285714285714285,9.586697132211688,44.0,8.133501469468973,44.32142857142857,7.831813429040833,0,0,8,39,0,0,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.6081214998935418,0.7938439653781019,1,1.6666666666666667,cold,0,0,0,0,0,0
2022-02-09,R03,Indianapolis Crossroads Eats,Indianapolis,IN,M01,Classic Cheeseburger,Burgers,6.99,51.0,Wednesday,2,0,2,2022,37.9,0.0,None,0,None,0,None,0,0,0,0,9,6,1,356.49,47.0,37.0,41.0,47.0,44.285714285714285,9.551863443228722,45.07142857142857,7.38464400177657,45.0,7.159557197149978,0,0,9,40,0,0,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,0.6216868902665479,0.7832658619336791,0,3.277777777777777,cold,0,0,0,0,0,0
2022-02-10,R03,Indianapolis Crossroads Eats,Indianapolis,IN,M01,Classic Cheeseburger,Burgers,6.99,58.0,Thursday,3,0,2,2022,34.0,0.0,None,0,None,0,None,0,0,0,0,10,6,1,405.42,51.0,34.0,49.0,47.0,46.285714285714285,9.232447954799936,45.785714285714285,7.443929601500503,45.142857142857146,7.24039228379811,0,0,10,41,0,0,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,0.6350683134867438,0.7724559775191742,0,1.1111111111111112,cold,0,0,0,0,0,0
2022-02-11,R03,Indianapolis Crossroads Eats,Indianapolis,IN,M01,Classic Cheeseburger,Burgers,6.99,62.0,Friday,4,0,2,2022,34.8,0.0,None,0,None,0,None,0,0,0,0,11,6,1,433.38,58.0,54.0,54.0,48.0,49.714285714285715,8.320943169983195,46.42857142857143,8.102367039844536,45.535714285714285,7.632688681450286,0,0,11,42,0,0,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,0.6482618097757122,0.7614175109532997,0,1.555555555555554,cold,0,0,0,0,0,0
2022-02-12,R03,Indianapolis Crossroads Eats,Indianapolis,IN,M01,Classic Cheeseburger,Burgers,6.99,51.0,Saturday,5,1,2,2022,29.6,0.0,None,0,None,0,None,0,0,0,0,12,6,1,356.49,62.0,59.0,45.0,55.0,50.857142857142854,9.476788686549822,47.0,8.918433805241193,46.035714285714285,8.23489478156794,0,0,12,43,0,0,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,0.6612634749656386,0.7501537286959042,0,-1.3333333333333326,freezing,0,0,0,0,0,0
2022-02-13,R03,Indianapolis Crossroads Eats,Indianapolis,IN,M01,Classic Cheeseburger,Burgers,6.99,48.0,Sunday,6,1,2,2022,32.9,0.0,None,0,None,0,None,0,0,0,0,13,6,1,335.52,51.0,43.0,49.0,41.0,49.714285714285715,8.78852065128654,47.42857142857143,8.959003084257956,45.892857142857146,8.10733223562713,0,0,13,44,0,0,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,0.6740694616546161,0.7386679638813748,0,0.4999999999999992,cold,0,0,0,0,0,0
2022-02-14,R03,Indianapolis Crossroads Eats,Indianapolis,IN,M01,Classic Cheeseburger,Burgers,6.99,37.0,Monday,0,0,2,2022,28.8,0.3,Snow,0,None,0,None,0,0,0,0,14,7,1,258.63,48.0,36.0,43.0,48.0,50.42857142857143,8.343802947040544,47.357142857142854,8.94949197404042,46.142857142857146,8.058647463551297,0,0,14,45,0,0,0.0,1.0,0.49999999999999994,0.8660254037844387,0.6866759803451553,0.726963615332308,1,-1.7777777777777775,freezing,0,0,0,0,0,0
2022-02-15,R03,Indianapolis Crossroads Eats,Indianapolis,IN,M01,Classic Cheeseburger,Burgers,6.99,38.0,Tuesday,1,0,2,2022,32.3,0.12,Snow,0,None,0,None,0,0,0,0,15,7,1,265.62,37.0,47.0,40.0,36.0,50.57142857142857,8.059303999253027,46.92857142857143,9.310575341342798,45.75,8.231038816577335,0,0,15,46,0,0,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.6990793005655562,0.7150441465537444,1,0.16666666666666508,cold,0,0,0,0,0,0
2022-02-16,R03,Indianapolis Crossroads Eats,Indianapolis,IN,M01,Classic Cheeseburger,Burgers,6.99,40.0,Wednesday,2,0,2,2022,37.1,0.0,None,0,None,0,None,0,0,0,0,16,7,1,279.6,38.0,51.0,37.0,36.0,49.285714285714285,9.340133577101023,46.785714285714285,9.43951246645731,45.82142857142857,8.15158958108267,0,0,16,47,0,0,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,0.7112757519738152,0.7029130847082615,0,2.833333333333334,cold,0,0,0,0,0,0
2022-02-17,R03,Indianapolis Crossroads Eats,Indianapolis,IN,M01,Classic Cheeseburger,Burgers,6.99,50.0,Thursday,3,0,2,2022,35.3,0.01,Rain,0,None,0,None,0,0,0,0,17,7,1,349.5,40.0,58.0,34.0,48.0,47.714285714285715,9.91151326680693,47.0,9.232051193032705,45.964285714285715,8.006858832263198,0,0,17,48,0,0,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,0.7232617254437388,0.6905740195722293,1,1.8333333333333317,cold,0,0,0,0,0,0
2022-02-18,R03,Indianapolis Crossroads Eats,Indianapolis,IN,M01,Classic Cheeseburger,Burgers,6.99,40.0,Friday,4,0,2,2022,33.8,0.0,None,0,None,0,None,0,0,0,0,18,7,1,279.6,50.0,62.0,54.0,48.0,46.57142857142857,8.941609528064584,48.142857142857146,8.456741897237416,46.035714285714285,8.034564879583439,0,0,18,49,0,0,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,0.7350336741329413,0.6780306024735382,0,0.9999999999999984,cold,0,0,0,0,0,0
2022-02-19,R03,Indianapolis Crossroads Eats,Indianapolis,IN,M01,Classic Cheeseburger,Burgers,6.99,60.0,Saturday,5,1,2,2022,35.7,0.0,None,0,None,0,None,0,0,0,0,19,7,1,419.40000000000003,40.0,51.0,59.0,47.0,43.42857142857143,5.9960304329093415,47.142857142857146,8.538214034627279,45.75,8.10406847983954,0,0,19,50,0,0,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,0.746588114532413,0.6652865452111116,0,2.055555555555557,cold,0,0,0,0,0,0
2022-02-20,R03,Indianapolis Crossroads Eats,Indianapolis,IN,M01,Classic Cheeseburger,Burgers,6.99,50.0,Sunday,6,1,2,2022,35.1,0.0,None,0,None,0,None,0,0,0,0,20,7,1,349.5,60.0,48.0,43.0,57.0,44.714285714285715,8.380817098474909,47.214285714285715,8.648508732533639,46.214285714285715,8.539048185561828,0,0,20,51,0,0,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,0.7579216274973472,0.6523456189565257,0,1.722222222222223,cold,0,0,0,0,0,0
2022-02-21,R03,Indianapolis Crossroads Eats,Indianapolis,IN,M01,Classic Cheeseburger,Burgers,6.99,48.0,Monday,0,0,2,2022,33.2,0.57,Snow,1,Washington's Birthday,0,None,0,0,0,0,21,8,1,335.52,50.0,37.0,36.0,39.0,45.0,8.544003745317191,47.714285714285715,8.588261858970592,45.964285714285715,8.31100182425405,0,0,21,52,0,0,0.0,1.0,0.49999999999999994,0.8660254037844387,0.7690308592589181,0.6392116531380588,1,0.6666666666666683,cold,1,1,0,0,0,0
2022-02-22,R03,Indianapolis Crossroads Eats,Indianapolis,IN,M01,Classic Cheeseburger,Burgers,6.99,37.0,Tuesday,1,0,2,2022,35.4,0.22,Rain,0,None,0,None,0,0,0,0,22,8,1,258.63,48.0,38.0,47.0,32.0,46.57142857142857,7.807200583587902,48.57142857142857,7.900479885272131,46.285714285714285,8.20504426086503,0,0,22,53,0,0,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.7799125224167177,0.6258885343075018,1,1.8888888888888882,cold,0,0,0,0,0,0
2022-02-23,R03,Indianapolis Crossroads Eats,Indianapolis,IN,M01,Classic Cheeseburger,Burgers,6.99,45.0,Wednesday,2,0,2,2022,31.9,0.29,Snow,0,None,0,None,0,0,0,0,23,8,1,314.55,37.0,40.0,51.0,41.0,46.42857142857143,7.997023255710545,47.857142857142854,8.483986208029172,46.464285714285715,7.9325029577432895,0,0,23,54,0,0,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,0.7905633969115482,0.612380204990065,1,-0.055555555555556344,freezing,0,0,0,0,0,0
2022-02-24,R03,Indianapolis Crossroads Eats,Indianapolis,IN,M01,Classic Cheeseburger,Burgers,6.99,59.0,Thursday,3,0,2,2022,36.7,0.03,Rain,0,None,0,None,0,0,0,0,24,8,1,412.41,45.0,50.0,58.0,49.0,47.142857142857146,7.537209285240671,47.42857142857143,8.464534933967663,46.607142857142854,7.866192479655389,0,0,24,55,0,0,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,0.8009803309782905,0.5986906625177214,1,2.6111111111111125,cold,0,0,0,0,0,0
2022-02-25,R03,Indianapolis Crossroads Eats,Indianapolis,IN,M01,Classic Cheeseburger,Burgers,6.99,45.0,Friday,4,0,2,2022,40.0,0.0,None,0,None,0,None,0,0,0,0,25,8,1,314.55,59.0,40.0,62.0,54.0,48.42857142857143,8.772250620700223,47.5,8.564236909740478,46.964285714285715,8.198835250869625,0,0,25,56,0,0,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,0.8111602420785621,0.5848239578463322,0,4.444444444444445,cold,0,0,0,0,0,0
2022-02-26,R03,Indianapolis Crossroads Eats,Indianapolis,IN,M01,Classic Cheeseburger,Burgers,6.99,56.0,Saturday,5,1,2,2022,31.6,0.0,None,0,None,0,None,0,0,0,0,26,8,1,391.44,45.0,60.0,51.0,45.0,49.142857142857146,8.153293228885188,46.285714285714285,7.4877188826732475,46.642857142857146,8.08846588812015,0,0,26,57,0,0,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,0.8211001178128892,0.5707841943569036,0,-0.22222222222222143,freezing,0,0,0,0,0,0
2022-02-27,R03,Indianapolis Crossroads Eats,Indianapolis,IN,M01,Classic Cheeseburger,Burgers,6.99,56.0,Sunday,6,1,2,2022,33.4,0.0,None,0,None,0,None,0,0,0,0,27,8,1,391.44,56.0,50.0,48.0,49.0,48.57142857142857,7.367883976129699,46.642857142857146,7.840792177964505,47.035714285714285,8.270797099197123,0,0,27,58,0,0,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,0.8307970168121247,0.5565755266413303,0,0.777777777777777,cold,0,0,0,0,0,0
2022-02-28,R03,Indianapolis Crossroads Eats,Indianapolis,IN,M01,Classic Cheeseburger,Burgers,6.99,47.0,Monday,0,0,2,2022,38.5,0.44,Rain,0,None,0,None,0,0,0,0,28,9,1,328.53000000000003,56.0,48.0,37.0,43.0,49.42857142857143,7.892129895390018,47.214285714285715,8.229202890911582,47.285714285714285,8.436504203436757,0,0,28,59,0,1,0.0,1.0,0.49999999999999994,0.8660254037844387,0.8402480696078469,0.5422021592729844,1,3.611111111111111,cold,0,0,0,0,0,0
2022-03-01,R03,Indianapolis Crossroads Eats,Indianapolis,IN,M01,Classic Cheeseburger,Burgers,6.99,47.0,Tuesday,1,0,3,2022,38.8,0.21,Rain,0,None,0,None,0,0,0,0,1,9,1,328.53000000000003,47.0,37.0,38.0,40.0,49.285714285714285,7.93125222803792,47.92857142857143,7.690796554867309,47.42857142857143,8.395009855634083,0,0,1,60,1,0,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,0.8494504794814806,0.527668345562516,1,3.7777777777777763,cold,0,0,0,0,0,0
2022-03-02,R03,Indianapolis Crossroads Eats,Indianapolis,IN,M01,Classic Cheeseburger,Burgers,6.99,44.0,Wednesday,2,0,3,2022,39.9,0.0,None,0,None,0,None,0,0,0,0,2,9,1,307.56,47.0,45.0,40.0,37.0,50.714285714285715,6.019808571548594,48.57142857142857,7.154496012076624,47.67857142857143,8.26887771250377,0,0,2,61,0,0,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,0.8584015232918917,0.512978386299228,0,4.388888888888888,cold,0,0,0,0,0,0
2022-03-03,R03,Indianapolis Crossroads Eats,Indianapolis,IN,M01,Classic Cheeseburger,Burgers,6.99,36.0,Thursday,3,0,3,2022,44.4,0.0,None,0,None,0,None,0,0,0,0,3,9,1,251.64000000000001,44.0,59.0,50.0,34.0,50.57142857142857,6.187545093630345,48.857142857142854,6.859660709900466,47.92857142857143,8.036622523629223,0,0,3,62,0,0,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,0.8670985522812081,0.4981366284784055,0,6.888888888888888,cold,0,0,0,0,0,0
2022-03-04,R03,Indianapolis Crossroads Eats,Indianapolis,IN,M01,Classic Cheeseburger,Burgers,6.99,53.0,Friday,4,0,3,2022,47.4,0.02,Rain,0,None,0,None,0,0,0,0,4,9,1,370.47,36.0,45.0,40.0,54.0,47.285714285714285,7.016986193380294,47.857142857142854,7.654633014940287,48.0,7.916228058025465,0,0,4,63,0,0,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,0.8755389928586302,0.4831474640149687,1,8.555555555555555,cold,0,0,0,0,0,0
2022-03-05,R03,Indianapolis Crossroads Eats,Indianapolis,IN,M01,Classic Cheeseburger,Burgers,6.99,53.0,Saturday,5,1,3,2022,43.1,0.0,None,0,None,0,None,0,0,0,0,5,9,1,370.47,53.0,56.0,60.0,59.0,48.42857142857143,7.230886134196058,48.785714285714285,7.41286378200467,47.964285714285715,7.89036985875437,0,0,5,64,0,0,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,0.8837203473619977,0.4680153284438345,0,6.166666666666668,cold,0,0,0,0,0,0
2022-03-06,R03,Indianapolis Crossroads Eats,Indianapolis,IN,M01,Classic Cheeseburger,Burgers,6.99,45.0,Sunday,6,1,3,2022,43.3,0.66,Rain,0,None,0,None,0,0,0,0,6,9,1,314.55,53.0,56.0,50.0,43.0,48.0,6.782329983124862,48.285714285714285,6.809818380370622,47.75,7.657603338440287,0,0,6,65,0,0,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,0.8916401947968874,0.45274469960737107,1,6.277777777777776,cold,0,0,0,0,0,1
2022-03-07,R03,Indianapolis Crossroads Eats,Indianapolis,IN,M01,Classic Cheeseburger,Burgers,6.99,47.0,Monday,0,0,3,2022,44.9,0.0,None,0,None,0,None,0,0,0,0,7,10,1,328.53000000000003,45.0,47.0,48.0,36.0,46.42857142857143,5.826867164469713,47.92857142857143,6.844023622158721,47.82142857142857,7.62089511330823,0,0,7,66,0,0,0.0,1.0,0.8660254037844386,0.5000000000000001,0.8992961915530253,0.4373400963303323,0,7.166666666666667,cold,0,0,0,0,0,0
2022-03-08,R03,Indianapolis Crossroads Eats,Indianapolis,IN,M01,Classic Cheeseburger,Burgers,6.99,44.0,Tuesday,1,0,3,2022,44.2,0.0,None,0,None,0,None,0,0,0,0,8,10,1,307.56,47.0,47.0,37.0,47.0,46.42857142857143,5.826867164469713,47.857142857142854,6.848437697833436,48.214285714285715,7.264103232140822,0,0,8,67,0,0,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,0.9066860720977985,0.4218060770826634,0,6.7777777777777795,cold,0,0,0,0,0,0
2022-03-09,R03,Indianapolis Crossroads Eats,Indianapolis,IN,M01,Classic Cheeseburger,Burgers,6.99,52.0,Wednesday,2,0,3,2022,49.6,0.02,Rain,0,None,0,None,0,0,0,0,9,10,1,363.48,44.0,44.0,45.0,51.0,46.0,5.887840577551417,48.357142857142854,6.221638948765702,48.107142857142854,7.304687919991419,0,0,9,68,0,0,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,0.9138076496466615,0.4061472386305789,1,9.777777777777779,cold,0,0,0,0,0,0
2022-03-10,R03,Indianapolis Crossroads Eats,Indianapolis,IN,M01,Classic Cheeseburger,Burgers,6.99,65.0,Thursday,3,0,3,2022,44.6,0.0,None,0,None,0,None,1,0,0,0,10,10,1,454.35,52.0,36.0,59.0,58.0,47.142857142857146,6.202917900164801,48.857142857142854,6.212359180972533,48.142857142857146,7.321780221262352,0,0,10,69,0,0,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,0.9206588168102428,0.3903682146763026,0,7.000000000000001,cold,1,1,0,0,0,0
2022-03-11,R03,Indianapolis Crossroads Eats,Indianapolis,IN,M01,Classic Cheeseburger,Burgers,6.99,66.0,Friday,4,0,3,2022,42.6,0.3,Rain,0,None,0,None,1,0,0,0,11,10,1,461.34000000000003,65.0,53.0,45.0,62.0,51.285714285714285,7.134757312253629,49.285714285714285,7.108267899248001,48.392857142857146,7.7762186645939755,0,0,11,70,0,0,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,0.9272375462179537,0.374473674486883,1,5.888888888888889,cold,1,1,0,0,0,0
2022-03-12,R03,Indianapolis Crossroads Eats,Indianapolis,IN,M01,Classic Cheeseburger,Burgers,6.99,79.0,Saturday,5,1,3,2022,42.6,0.0,None,0,None,0,None,1,0,0,0,12,10,1,552.21,66.0,53.0,56.0,51.0,53.142857142857146,9.081640296564565,50.785714285714285,8.257197992135442,48.535714285714285,8.066768332036958,1,0,12,71,0,0,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,0.9335418911179212,0.35846832151248087,0,5.888888888888889,cold,1,1,1,0,0,0
2022-03-13,R03,Indianapolis Crossroads Eats,Indianapolis,IN,M01,Classic Cheeseburger,Burgers,6.99,84.0,Sunday,6,1,3,2022,45.6,0.0,None,0,None,0,None,1,0,0,0,13,10,1,587.16,79.0,45.0,56.0,48.0,56.857142857142854,13.334523756382113,52.42857142857143,11.154262970613035,49.535714285714285,9.908777040274218,1,0,13,72,0,0,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,0.9395699859530622,0.342356891994542,0,7.555555555555555,cold,1,1,1,0,0,0
2022-03-14,R03,Indianapolis Crossroads Eats,Indianapolis,IN,M01,Classic Cheeseburger,Burgers,6.99,53.0,Monday,0,0,3,2022,44.0,0.0,None,0,None,0,None,1,0,0,0,14,11,1,370.47,84.0,47.0,47.0,37.0,62.42857142857143,15.522640914238028,54.42857142857143,13.992933852563025,50.82142857142857,11.847967700172962,0,0,14,73,0,0,0.0,1.0,0.8660254037844386,0.5000000000000001,0.945320046913132,0.3261441535642696,0,6.666666666666667,cold,1,1,0,0,0,0
2022-03-15,R03,Indianapolis Crossroads Eats,Indianapolis,IN,M01,Classic Cheeseburger,Burgers,6.99,68.0,Tuesday,1,0,3,2022,45.7,0.0,None,0,None,0,None,1,0,0,0,15,11,1,475.32,53.0,44.0,47.0,38.0,63.285714285714285,14.670995032310888,54.857142857142854,13.838948063942214,51.392857142857146,11.538467982632989,0,0,15,74,0,0,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,0.9507903724625832,0.3098349038318025,0,7.6111111111111125,cold,1,1,0,0,0,0
2022-03-16,R03,Indianapolis Crossroads Eats,Indianapolis,IN,M01,Classic Cheeseburger,Burgers,6.99,59.0,Wednesday,2,0,3,2022,45.5,0.08,Rain,0,None,0,None,1,0,0,0,16,11,1,412.41,68.0,52.0,44.0,40.0,66.71428571428571,11.96821186468935,56.357142857142854,14.058160197261746,52.464285714285715,11.641185324836945,0,0,16,75,0,0,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,0.9559793438440766,0.2934339689665273,1,7.5,cold,1,1,0,0,0,0
2022-03-17,R03,Indianapolis Crossroads Eats,Indianapolis,IN,M01,Classic Cheeseburger,Burgers,6.99,63.0,Thursday,3,0,3,2022,42.0,0.0,None,0,None,0,None,0,0,0,0,17,11,1,440.37,59.0,65.0,36.0,50.0,67.71428571428571,10.765907388825042,57.42857142857143,13.608336165263532,53.142857142857146,11.439743216861478,0,0,17,76,0,0,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,0.9608854255574977,0.27694620226893646,0,5.555555555555555,cold,0,0,0,0,0,0
